NEG_01_NEG,NEG_03_NEG,NEG_04_NEG,NEG_05_NEG,NEG_06_NEG,NEG_07_NEG,NEG_03_POS,NEG_04_POS,NEG_05_POS,NEG_06_POS,NEG_01_HBD,NEG_04_HBD,NEG_07_HBD,NEG_04_HBA,NEG_05_HBA,NEG_06_HBA,NEG_07_HBA,NEG_02_ARC,NEG_03_ARC,NEG_04_ARC,NEG_05_ARC,NEG_06_ARC,NEG_07_ARC,NEG_02_HYP,NEG_03_HYP,NEG_04_HYP,NEG_05_HYP,NEG_06_HYP,NEG_07_HYP,POS_03_POS,POS_04_POS,POS_05_POS,POS_07_POS,POS_03_HBD,POS_04_HBD,POS_05_HBD,POS_06_HBD,POS_07_HBD,POS_03_HBA,POS_04_HBA,POS_05_HBA,POS_06_HBA,POS_07_HBA,POS_02_ARC,POS_03_ARC,POS_04_ARC,POS_05_ARC,POS_06_ARC,POS_07_ARC,POS_02_HYP,POS_03_HYP,POS_04_HYP,POS_05_HYP,POS_06_HYP,POS_07_HYP,HBD_04_HBD,HBD_05_HBD,HBD_06_HBD,HBD_07_HBD,HBD_03_HBA,HBD_04_HBA,HBD_05_HBA,HBD_06_HBA,HBD_07_HBA,HBD_02_ARC,HBD_03_ARC,HBD_04_ARC,HBD_05_ARC,HBD_06_ARC,HBD_07_ARC,HBD_02_HYP,HBD_03_HYP,HBD_04_HYP,HBD_05_HYP,HBD_06_HYP,HBD_07_HYP,HBA_03_HBA,HBA_04_HBA,HBA_05_HBA,HBA_06_HBA,HBA_07_HBA,HBA_03_ARC,HBA_04_ARC,HBA_05_ARC,HBA_06_ARC,HBA_07_ARC,HBA_02_HYP,HBA_03_HYP,HBA_04_HYP,HBA_05_HYP,HBA_06_HYP,HBA_07_HYP,ARC_01_ARC,ARC_02_ARC,ARC_03_ARC,ARC_04_ARC,ARC_05_ARC,ARC_06_ARC,ARC_07_ARC,ARC_02_HYP,ARC_03_HYP,ARC_04_HYP,ARC_05_HYP,ARC_06_HYP,ARC_07_HYP,HYP_01_HYP,HYP_02_HYP,HYP_03_HYP,HYP_04_HYP,HYP_05_HYP,HYP_06_HYP,HYP_07_HYP,WBN_GC_L_0.25,WBN_GC_H_0.25,WBN_GC_L_0.50,WBN_GC_H_0.50,WBN_GC_L_0.75,WBN_GC_H_0.75,WBN_GC_L_1.00,WBN_GC_H_1.00,WBN_EN_L_0.25,WBN_EN_H_0.25,WBN_EN_L_0.50,WBN_EN_H_0.50,WBN_EN_L_0.75,WBN_EN_H_0.75,WBN_EN_L_1.00,WBN_EN_H_1.00,WBN_LP_L_0.25,WBN_LP_H_0.25,WBN_LP_L_0.50,WBN_LP_H_0.50,WBN_LP_L_0.75,WBN_LP_H_0.75,WBN_LP_L_1.00,WBN_LP_H_1.00,XLogP,PSA,NumRot,NumHBA,NumHBD,MW,BBB,BadGroup,Outcome
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.8225,1.6117,-2.1076,2.3227,-2.8529,3.1796,-3.6852,4.081,-0.826,1.3757,-1.7002,2.2154,-2.5939,3.1227,-3.4962,4.0497,-0.995,1.1568,-1.8181,2.0639,-2.6988,2.9917,-3.5966,3.9275,3.63,127.62,13,6,2,566.768,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.8225,1.612,-2.1076,2.3244,-2.8529,3.1843,-3.6852,4.0892,-0.826,1.3763,-1.7002,2.2182,-2.5939,3.1284,-3.4962,4.0585,-0.995,1.1639,-1.8181,2.0742,-2.6988,3.0054,-3.5967,3.9446,4.097,127.62,11,6,2,583.154,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.8225,1.6119,-2.1076,2.3239,-2.8529,3.1829,-3.6852,4.0868,-0.826,1.376,-1.7002,2.2172,-2.5939,3.1267,-3.4962,4.0561,-0.995,1.1603,-1.8181,2.0704,-2.6988,3.0011,-3.5967,3.9395,3.939,127.62,12,6,2,562.736,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-2.2755,1.8183,-2.3961,2.3286,-2.8528,3.1787,-3.685,4.0771,-0.826,1.3751,-1.7002,2.2128,-2.5939,3.1178,-3.4962,4.0425,-0.995,1.1554,-1.818,2.0601,-2.6988,2.9856,-3.5966,3.9191,2.426,124.82,11,6,1,487.622,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.8225,1.6118,-2.1076,2.3233,-2.8529,3.1814,-3.6852,4.0843,-0.826,1.3758,-1.7002,2.2164,-2.5939,3.125,-3.4962,4.0536,-0.995,1.1629,-1.8181,2.0714,-2.6988,3.0008,-3.5966,3.9382,3.34,127.62,13,6,2,562.736,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.8225,1.612,-2.1076,2.3237,-2.8529,3.1816,-3.6852,4.0839,-0.826,1.3777,-1.7002,2.2197,-2.5939,3.1284,-3.4962,4.0564,-0.995,1.1565,-1.8181,2.0641,-2.6988,2.9927,-3.5967,3.9293,1.996,168.75,11,6,2,541.699,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-2.4163,1.6121,-2.5385,2.3254,-2.853,3.1858,-3.6852,4.0906,-0.826,1.3765,-1.7002,2.2183,-2.5939,3.1283,-3.4962,4.0581,-0.995,1.1586,-1.8181,2.0686,-2.6988,2.9995,-3.5967,3.9383,3.376,136.85,13,7,2,578.735,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.8225,1.6118,-2.1076,2.3232,-2.8529,3.1812,-3.6852,4.084,-0.826,1.3758,-1.7002,2.2162,-2.5939,3.1246,-3.4962,4.0529,-0.995,1.1624,-1.8181,2.0707,-2.6988,2.9999,-3.5966,3.9371,3.182,127.62,12,6,2,548.709,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-1.564,1.6116,-2.1076,2.3227,-2.8529,3.1804,-3.6852,4.0829,-0.826,1.3754,-1.7002,2.2154,-2.5939,3.1236,-3.4962,4.0516,-0.995,1.1626,-1.8181,2.0708,-2.6988,2.9998,-3.5966,3.9367,4.088,118.39,11,5,2,532.71,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.8225,1.6118,-2.1076,2.3232,-2.8529,3.1812,-3.6852,4.084,-0.826,1.3758,-1.7002,2.2161,-2.5939,3.1246,-3.4962,4.0529,-0.995,1.1624,-1.8181,2.0707,-2.6988,2.9999,-3.5966,3.9371,3.182,127.62,12,6,2,548.709,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.564,1.6118,-2.1076,2.3235,-2.8529,3.1824,-3.6852,4.0863,-0.826,1.3757,-1.7002,2.2168,-2.5939,3.1264,-3.4962,4.0559,-0.995,1.1638,-1.8181,2.0736,-2.6988,3.0042,-3.5966,3.9427,4.987,118.39,13,5,2,572.775,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,-1.564,1.6116,-2.1076,2.3223,-2.8529,3.1796,-3.6852,4.0816,-0.826,1.3753,-1.7002,2.2149,-2.5939,3.1226,-3.4962,4.0502,-0.995,1.1622,-1.8181,2.0699,-2.6988,2.9984,-3.5966,3.9349,4.07,118.39,12,5,2,520.699,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.564,1.6119,-2.1076,2.3245,-2.8529,3.1853,-3.6852,4.0915,-0.826,1.3759,-1.7002,2.2184,-2.5939,3.1299,-3.4962,4.0616,-0.995,1.1681,-1.8181,2.0808,-2.6988,3.014,-3.5967,3.955,4.832,118.39,11,5,2,554.716,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-2.3984,1.6122,-2.5259,2.3262,-2.853,3.1885,-3.6852,4.0959,-0.826,1.3764,-1.7002,2.2195,-2.5939,3.1316,-3.4962,4.0638,-0.995,1.1658,-1.8181,2.0785,-2.6988,3.0121,-3.5967,3.9536,4.31,127.62,12,6,2,570.715,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-2.2755,1.8183,-2.3961,2.3295,-2.8528,3.1814,-3.685,4.082,-0.826,1.3751,-1.7002,2.2141,-2.5939,3.1212,-3.4962,4.0482,-0.995,1.1618,-1.818,2.069,-2.6988,2.9969,-3.5966,3.9328,3.783,115.59,11,5,1,493.629,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.564,1.6118,-2.1076,2.3241,-2.8529,3.1843,-3.6852,4.0898,-0.826,1.3758,-1.7002,2.2178,-2.5939,3.1288,-3.4962,4.06,-0.995,1.171,-1.8181,2.0824,-2.6988,3.0146,-3.5966,3.9548,4.697,118.39,13,5,2,568.743,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-2.3549,1.612,-2.6122,2.325,-2.9988,3.1852,-3.6852,4.0901,-0.826,1.3766,-1.7002,2.219,-2.5939,3.1298,-3.4962,4.0604,-0.995,1.1648,-1.8181,2.0758,-2.6988,3.0075,-3.5966,3.947,3.667,131.53,12,5,2,544.677,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.564,1.6118,-2.1076,2.324,-2.8529,3.1841,-3.6852,4.0895,-0.826,1.3758,-1.7002,2.2176,-2.5939,3.1284,-3.4962,4.0593,-0.995,1.1704,-1.8181,2.0815,-2.6988,3.0135,-3.5966,3.9535,4.539,118.39,12,5,2,554.716,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,-1.564,1.6118,-2.1076,2.3245,-2.8529,3.1853,-3.6852,4.0915,-0.826,1.3759,-1.7002,2.2185,-2.5939,3.1302,-3.4962,4.0623,-0.995,1.1732,-1.8181,2.0857,-2.6988,3.019,-3.5966,3.9601,5.134,118.39,13,5,2,582.77,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-1.564,1.6117,-2.1076,2.3226,-2.8529,3.1802,-3.6852,4.0826,-0.826,1.3754,-1.7002,2.2154,-2.5939,3.1235,-3.4962,4.0515,-0.995,1.1631,-1.8181,2.0712,-2.6988,3.0002,-3.5966,3.9372,4.845,118.39,14,5,2,548.753,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,-1.564,1.6116,-2.1076,2.3224,-2.8529,3.1798,-3.6852,4.082,-0.826,1.3753,-1.7002,2.2152,-2.5939,3.1231,-3.4962,4.0509,-0.995,1.1628,-1.8181,2.0706,-2.6988,2.9994,-3.5966,3.9361,4.228,118.39,13,5,2,534.726,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-2.3917,1.6123,-2.5178,2.3269,-2.8529,3.1899,-3.6852,4.0976,-0.826,1.3765,-1.7002,2.2199,-2.5939,3.1324,-3.4962,4.0649,-0.995,1.1666,-1.8181,2.0795,-2.6988,3.0132,-3.5967,3.9549,4.897,127.62,13,6,2,584.742,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-2.2755,1.8184,-2.3961,2.3296,-2.8528,3.1816,-3.685,4.0824,-0.826,1.3751,-1.7002,2.2144,-2.5939,3.1216,-3.4962,4.0488,-0.995,1.1623,-1.818,2.0697,-2.6988,2.9979,-3.5966,3.934,3.941,115.59,12,5,1,507.656,0,1,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-1.564,1.6121,-2.1076,2.3247,-2.8529,3.1847,-3.6852,4.0898,-0.826,1.3777,-1.7002,2.2215,-2.5939,3.1328,-3.4962,4.0637,-0.995,1.1639,-1.8181,2.0746,-2.6988,3.0063,-3.5967,3.9459,3.511,159.52,12,5,2,561.733,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,-1.6157,1.6117,-2.1076,2.3237,-2.8529,3.1829,-3.6852,4.087,-0.826,1.3767,-1.7002,2.2189,-2.5939,3.1291,-3.4962,4.059,-0.995,1.1629,-1.8181,2.0725,-2.6988,3.0034,-3.5967,3.9422,4.331,112.84,10,6,1,587.79,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-1.564,1.6117,-2.1076,2.3228,-2.8529,3.1806,-3.6852,4.0832,-0.826,1.3755,-1.7002,2.2157,-2.5939,3.124,-3.4962,4.0523,-0.995,1.1632,-1.8181,2.0715,-2.6988,3.0007,-3.5966,3.9379,4.246,118.39,12,5,2,546.737,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,-1.5642,1.6247,-2.1535,2.3462,-2.9334,3.2238,-3.7751,4.1488,-0.826,1.4111,-1.7002,2.2886,-2.594,3.2267,-3.4963,4.1822,-0.9959,1.1742,-1.8347,2.1037,-2.7198,3.0574,-3.6171,4.0198,4.713,123.66,10,4,1,579.726,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-1.9247,1.6123,-2.288,2.3269,-2.8529,3.1886,-3.6852,4.0947,-0.826,1.417,-1.7002,2.2299,-2.5939,3.1398,-3.4962,4.0709,-0.995,1.1651,-1.8181,2.0772,-2.6988,3.0101,-3.5967,3.9508,3.989,144.42,12,5,2,559.692,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-1.564,1.6118,-2.1076,2.3242,-2.8529,3.1846,-3.6852,4.0903,-0.826,1.3759,-1.7002,2.2181,-2.5939,3.1293,-3.4962,4.0607,-0.995,1.1716,-1.8181,2.0832,-2.6988,3.0157,-3.5966,3.9562,4.855,118.39,14,5,2,582.77,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-2.4163,1.6122,-2.5385,2.3264,-2.853,3.1892,-3.6852,4.097,-0.826,1.3765,-1.7002,2.2201,-2.5939,3.1327,-3.4962,4.0655,-0.995,1.1666,-1.8181,2.08,-2.6988,3.0143,-3.5967,3.9563,4.891,127.62,14,6,2,598.769,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,-1.5672,1.6113,-2.1077,2.3231,-2.853,3.1837,-3.6853,4.0896,-0.826,1.375,-1.7002,2.2167,-2.594,3.1277,-3.4962,4.059,-0.995,1.172,-1.818,2.0838,-2.6988,3.0164,-3.5967,3.9569,5.139,106.36,11,4,1,539.701,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-1.564,1.6117,-2.1076,2.3233,-2.8529,3.182,-3.6852,4.0857,-0.826,1.3758,-1.7002,2.2166,-2.5939,3.1256,-3.4962,4.0546,-0.995,1.168,-1.8181,2.0752,-2.6988,3.0048,-3.5966,3.9426,4.71,118.39,11,5,2,567.155,0,0,Inactive
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.8225,1.6118,-2.1076,2.3239,-2.8529,3.1829,-3.6852,4.0868,-0.826,1.3762,-1.7002,2.2173,-2.5939,3.1267,-3.4962,4.056,-0.995,1.1677,-1.8181,2.0751,-2.6988,3.0049,-3.5966,3.9429,3.804,127.62,12,6,2,583.154,0,0,Inactive
